date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,fiscal_year,quarter,month,year,ev_market_share
2022-10-01,25,0,3695,72161,2023,Q3,10,2022,0.05120494449910617
2022-10-01,26,0,180,3564,2023,Q3,10,2022,0.050505050505050504
2022-10-01,27,0,707,37265,2023,Q3,10,2022,0.01897222594928217
2022-10-01,28,0,9455,133585,2023,Q3,10,2022,0.07077890481715761
2022-10-01,30,0,5530,111507,2023,Q3,10,2022,0.04959329907539437
2022-10-01,31,0,13,3431,2023,Q3,10,2022,0.003788982803847275
2022-10-01,32,0,3003,258110,2023,Q3,10,2022,0.011634574406260896
2022-10-01,33,0,797,19532,2023,Q3,10,2022,0.040804833094409174
2022-10-01,34,0,538,50676,2023,Q3,10,2022,0.01061646538795485
2022-11-01,1,0,6,405,2023,Q3,11,2022,0.014814814814814815
2022-11-01,2,0,2742,69695,2023,Q3,11,2022,0.039342850993615036
2022-11-01,4,0,176,32542,2023,Q3,11,2022,0.005408395304529531
2022-11-01,5,0,1253,110759,2023,Q3,11,2022,0.011312850422990456
2022-11-01,6,0,163,1727,2023,Q3,11,2022,0.09438332368268675
2022-11-01,7,0,2725,42575,2023,Q3,11,2022,0.06400469759248385
2022-11-01,8,0,14,1290,2023,Q3,11,2022,0.010852713178294573
2022-11-01,9,0,3869,41689,2023,Q3,11,2022,0.09280625584686608
2022-11-01,10,0,587,5285,2023,Q3,11,2022,0.11106906338694418
2022-11-01,11,0,8322,165828,2023,Q3,11,2022,0.050184528547651784
2022-11-01,12,0,1369,58469,2023,Q3,11,2022,0.023414116882450528
2022-11-01,13,0,134,9181,2023,Q3,11,2022,0.014595359982572704
2022-11-01,14,0,194,4656,2023,Q3,11,2022,0.041666666666666664
2022-11-01,15,0,953,40248,2023,Q3,11,2022,0.023678195189823097
2022-11-01,16,0,9851,109695,2023,Q3,11,2022,0.08980354619627148
2022-11-01,17,0,3698,40561,2023,Q3,11,2022,0.09117132220606
2022-11-01,19,0,3426,130285,2023,Q3,11,2022,0.02629619679932456
2022-11-01,20,0,13718,204988,2023,Q3,11,2022,0.0669209904970047
2022-11-01,21,0,2,5529,2023,Q3,11,2022,0.00036172906493036716
2022-11-01,22,0,3,1438,2023,Q3,11,2022,0.002086230876216968
2022-11-01,23,0,8,1542,2023,Q3,11,2022,0.005188067444876783
2022-11-01,25,0,2997,38593,2023,Q3,11,2022,0.07765656984427227
2022-11-01,26,0,153,3002,2023,Q3,11,2022,0.05096602265156562
2022-11-01,27,0,1042,46873,2023,Q3,11,2022,0.02223028182535788
2022-11-01,28,0,7306,158463,2023,Q3,11,2022,0.046105399998737875
2022-11-01,30,0,7258,120109,2023,Q3,11,2022,0.06042844416321841
2022-11-01,31,0,12,3427,2023,Q3,11,2022,0.0035016049022468633
2022-11-01,32,0,2746,279169,2023,Q3,11,2022,0.009836335696298657
2022-11-01,33,0,839,25037,2023,Q3,11,2022,0.03351040460119024
2022-11-01,34,0,1209,100516,2023,Q3,11,2022,0.012027935851008795
2022-12-01,1,0,10,397,2023,Q3,12,2022,0.02518891687657431
2022-12-01,2,0,2718,47327,2023,Q3,12,2022,0.057430219536416846
2022-12-01,4,0,250,34737,2023,Q3,12,2022,0.007196936983619772
2022-12-01,5,0,987,60432,2023,Q3,12,2022,0.016332406671961876
2022-12-01,6,0,123,1454,2023,Q3,12,2022,0.08459422283356259
2022-12-01,7,0,1883,26359,2023,Q3,12,2022,0.07143670093706135
2022-12-01,8,0,19,1112,2023,Q3,12,2022,0.0170863309352518
2022-12-01,9,0,3826,21773,2023,Q3,12,2022,0.17572222477380242
2022-12-01,10,0,528,4983,2023,Q3,12,2022,0.10596026490066225
2022-12-01,11,0,7906,107138,2023,Q3,12,2022,0.07379267860142993
2022-12-01,12,0,885,37571,2023,Q3,12,2022,0.023555401772643793
2022-12-01,13,0,100,6751,2023,Q3,12,2022,0.014812620352540365
2022-12-01,14,0,150,3943,2023,Q3,12,2022,0.0380420999239158
2022-12-01,15,0,653,27130,2023,Q3,12,2022,0.02406929598230741
2022-12-01,16,0,7750,75110,2023,Q3,12,2022,0.10318199973372387
2022-12-01,17,0,4112,40445,2023,Q3,12,2022,0.10166893311905056
2022-12-01,19,0,2328,64980,2023,Q3,12,2022,0.0358264081255771
2022-12-01,20,0,13076,136534,2023,Q3,12,2022,0.0957710167430823
2022-12-01,21,0,63,4150,2023,Q3,12,2022,0.015180722891566266
2022-12-01,23,0,11,1792,2023,Q3,12,2022,0.006138392857142857
2022-12-01,25,0,2379,38217,2023,Q3,12,2022,0.062249784127482534
2022-12-01,26,0,177,2396,2023,Q3,12,2022,0.07387312186978297
2022-12-01,27,0,635,35992,2023,Q3,12,2022,0.017642809513225163
2022-12-01,28,0,5060,57108,2023,Q3,12,2022,0.08860404846956643
2022-12-01,30,0,4991,77848,2023,Q3,12,2022,0.06411211591819957
2022-12-01,31,0,57,3393,2023,Q3,12,2022,0.016799292661361626
2022-12-01,32,0,2334,134747,2023,Q3,12,2022,0.017321350382568813
2022-12-01,33,0,581,10627,2023,Q3,12,2022,0.05467206172955679
2022-12-01,34,0,1047,69018,2023,Q3,12,2022,0.015169955663739894
2023-01-01,2,0,2680,49537,2023,Q4,1,2023,0.054100975028766374
2023-01-01,4,0,142,41897,2023,Q4,1,2023,0.003389264147791011
2023-01-01,5,0,987,63994,2023,Q4,1,2023,0.015423320936337782
2023-01-01,6,0,172,1977,2023,Q4,1,2023,0.08700050581689428
2023-01-01,7,0,1923,35000,2023,Q4,1,2023,0.05494285714285714
2023-01-01,8,0,9,698,2023,Q4,1,2023,0.012893982808022923
2023-01-01,9,0,3285,35973,2023,Q4,1,2023,0.09131848886664999
2023-01-01,10,0,662,4457,2023,Q4,1,2023,0.1485304016154364
2023-01-01,11,0,5873,70897,2023,Q4,1,2023,0.08283848399791247
2023-01-01,12,0,706,29990,2023,Q4,1,2023,0.02354118039346449
2023-01-01,13,0,78,4421,2023,Q4,1,2023,0.017643067179371183
2023-01-01,14,0,115,3934,2023,Q4,1,2023,0.029232333502796137
2023-01-01,15,0,655,27267,2023,Q4,1,2023,0.02402171122602413
2023-01-01,16,0,9969,94898,2023,Q4,1,2023,0.10504963223671732
2023-01-01,17,0,4667,43110,2023,Q4,1,2023,0.10825794479239155
2023-01-01,19,0,2443,80312,2023,Q4,1,2023,0.030418866420958264
2023-01-01,20,0,13802,148279,2023,Q4,1,2023,0.09308128595418097
2023-01-01,21,0,7,3158,2023,Q4,1,2023,0.002216592780240659
2023-01-01,22,0,4,1372,2023,Q4,1,2023,0.0029154518950437317
2023-01-01,23,0,10,1599,2023,Q4,1,2023,0.006253908692933083
2023-01-01,25,0,2533,47973,2023,Q4,1,2023,0.05280053363350218
2023-01-01,26,0,197,4395,2023,Q4,1,2023,0.04482366325369738
2023-01-01,27,0,590,33117,2023,Q4,1,2023,0.017815623395838996
2023-01-01,28,0,4624,62966,2023,Q4,1,2023,0.07343645777086047
2023-01-01,30,0,5505,135769,2023,Q4,1,2023,0.0405468111277243
2023-01-01,31,0,8,2766,2023,Q4,1,2023,0.0028922631959508315
2023-01-01,32,0,1952,171721,2023,Q4,1,2023,0.011367275988376495
2023-01-01,33,0,447,12862,2023,Q4,1,2023,0.034753537552480174
2023-01-01,34,0,632,52431,2023,Q4,1,2023,0.012053937556026016
2023-02-01,2,0,2907,51810,2023,Q4,2,2023,0.05610885929357267
2023-02-01,4,0,190,36795,2023,Q4,2,2023,0.005163745074058975
2023-02-01,5,0,911,77926,2023,Q4,2,2023,0.011690578240895208
2023-02-01,6,0,216,955,2023,Q4,2,2023,0.2261780104712042
2023-02-01,7,0,1874,30804,2023,Q4,2,2023,0.06083625503181405
2023-02-01,8,0,16,777,2023,Q4,2,2023,0.02059202059202059
2023-02-01,9,0,2800,29396,2023,Q4,2,2023,0.09525105456524698
2023-02-01,10,0,628,3919,2023,Q4,2,2023,0.16024496044909417
2023-02-01,11,0,6757,85424,2023,Q4,2,2023,0.07909955047761753
2023-02-01,12,0,702,31279,2023,Q4,2,2023,0.022443172735701268
2023-02-01,13,0,65,4784,2023,Q4,2,2023,0.01358695652173913
2023-02-01,14,0,147,4868,2023,Q4,2,2023,0.03019720624486442
2023-02-01,15,0,652,31633,2023,Q4,2,2023,0.02061138684285398
2023-02-01,16,0,10266,88323,2023,Q4,2,2023,0.11623246492985972
2023-02-01,17,0,5558,39985,2023,Q4,2,2023,0.13900212579717394
2023-02-01,19,0,2358,75150,2023,Q4,2,2023,0.031377245508982035
2023-02-01,20,0,12070,129508,2023,Q4,2,2023,0.09319887574512771
2023-02-01,21,0,14,2990,2023,Q4,2,2023,0.0046822742474916385
2023-02-01,22,0,2,1192,2023,Q4,2,2023,0.0016778523489932886
2023-02-01,23,0,9,1655,2023,Q4,2,2023,0.005438066465256798
2023-02-01,25,0,2552,49375,2023,Q4,2,2023,0.05168607594936709
2023-02-01,26,0,177,3354,2023,Q4,2,2023,0.052772808586762074
2023-02-01,27,0,609,34555,2023,Q4,2,2023,0.017624077557517003
2023-02-01,28,0,4662,62207,2023,Q4,2,2023,0.07494333435143954
2023-02-01,30,0,6701,118355,2023,Q4,2,2023,0.05661780237421317
2023-02-01,31,0,20,2860,2023,Q4,2,2023,0.006993006993006993
2023-02-01,32,0,1968,190812,2023,Q4,2,2023,0.010313816741085466
2023-02-01,33,0,426,11079,2023,Q4,2,2023,0.038451123747630656
2023-02-01,34,0,814,67188,2023,Q4,2,2023,0.012115258677144728
2023-03-01,2,0,3515,54298,2023,Q4,3,2023,0.06473534936830086
2023-03-01,4,0,221,41575,2023,Q4,3,2023,0.005315694527961515
2023-03-01,5,0,1302,92334,2023,Q4,3,2023,0.0141009812203522
2023-03-01,6,0,362,663,2023,Q4,3,2023,0.5460030165912518
2023-03-01,7,0,2188,33362,2023,Q4,3,2023,0.06558359810562917
2023-03-01,8,0,5,902,2023,Q4,3,2023,0.005543237250554324
2023-03-01,9,0,3782,30396,2023,Q4,3,2023,0.12442426635083563
2023-03-01,10,0,837,5064,2023,Q4,3,2023,0.16528436018957346
2023-03-01,11,0,7790,92417,2023,Q4,3,2023,0.08429185106636225
2023-03-01,12,0,714,33171,2023,Q4,3,2023,0.021524825902143437
2023-03-01,13,0,91,4543,2023,Q4,3,2023,0.020030816640986132
2023-03-01,14,0,198,7789,2023,Q4,3,2023,0.02542046475799204
2023-03-01,15,0,797,39001,2023,Q4,3,2023,0.02043537345196277
2023-03-01,16,0,13056,104953,2023,Q4,3,2023,0.12439854029899097
2023-03-01,17,0,6773,50705,2023,Q4,3,2023,0.13357657035795287
2023-03-01,19,0,3213,100653,2023,Q4,3,2023,0.03192155226371792
2023-03-01,20,0,17077,154632,2023,Q4,3,2023,0.11043639091520513
2023-03-01,21,0,3,3985,2023,Q4,3,2023,0.000752823086574655
2023-03-01,23,0,10,1615,2023,Q4,3,2023,0.006191950464396285
2023-03-01,25,0,3269,52642,2023,Q4,3,2023,0.062098704456517606
2023-03-01,26,0,261,3608,2023,Q4,3,2023,0.07233924611973393
2023-03-01,27,0,805,36806,2023,Q4,3,2023,0.021871434005325218
2023-03-01,28,0,6375,85324,2023,Q4,3,2023,0.07471520322535277
2023-03-01,30,0,8388,119376,2023,Q4,3,2023,0.07026537997587455
2023-03-01,31,0,23,3016,2023,Q4,3,2023,0.007625994694960212
2023-03-01,32,0,3559,206315,2023,Q4,3,2023,0.017250321110922617
2023-03-01,33,0,587,13077,2023,Q4,3,2023,0.04488797124722796
2023-03-01,34,0,1103,73690,2023,Q4,3,2023,0.014968109648527616
2023-04-01,2,0,3515,48046,2024,Q1,4,2023,0.07315905590475794
2023-04-01,4,0,178,35047,2024,Q1,4,2023,0.005078894056552629
2023-04-01,5,0,971,84319,2024,Q1,4,2023,0.011515791221432892
2023-04-01,6,0,126,2085,2024,Q1,4,2023,0.060431654676258995
2023-04-01,7,0,1559,27613,2024,Q1,4,2023,0.05645891427950603
2023-04-01,8,0,5,666,2024,Q1,4,2023,0.0075075075075075074
2023-04-01,9,0,2738,28590,2024,Q1,4,2023,0.09576775096187479
2023-04-01,10,0,698,3609,2024,Q1,4,2023,0.19340537545026323
2023-04-01,11,0,8266,89782,2024,Q1,4,2023,0.09206745227328418
2023-04-01,12,0,802,34168,2024,Q1,4,2023,0.02347225474127839
2023-04-01,13,0,96,4847,2024,Q1,4,2023,0.019806065607592325
2023-04-01,14,0,212,6299,2024,Q1,4,2023,0.03365613589458644
2023-04-01,15,0,682,36353,2024,Q1,4,2023,0.018760487442576954
2023-04-01,16,0,9711,91491,2024,Q1,4,2023,0.10614158769715054
2023-04-01,17,0,4659,32903,2024,Q1,4,2023,0.14159803057471962
2023-04-01,19,0,1958,64877,2024,Q1,4,2023,0.030180187123325677
2023-04-01,20,0,12260,130977,2024,Q1,4,2023,0.09360422058834757
2023-04-01,21,0,15,3425,2024,Q1,4,2023,0.004379562043795621
2023-04-01,22,0,3,1501,2024,Q1,4,2023,0.001998667554963358
2023-04-01,23,0,8,1565,2024,Q1,4,2023,0.005111821086261981
2023-04-01,25,0,2848,43956,2024,Q1,4,2023,0.06479206479206479
2023-04-01,26,0,157,3076,2024,Q1,4,2023,0.05104031209362809
2023-04-01,27,0,376,28269,2024,Q1,4,2023,0.013300788849977006
2023-04-01,28,0,3914,67999,2024,Q1,4,2023,0.057559669995146986
2023-04-01,30,0,6509,94801,2024,Q1,4,2023,0.0686596132952184
2023-04-01,31,0,19,2450,2024,Q1,4,2023,0.007755102040816327
2023-04-01,32,0,3087,195568,2024,Q1,4,2023,0.0157847909678475
2023-04-01,33,0,524,12580,2024,Q1,4,2023,0.04165341812400636
2023-04-01,34,0,918,54194,2024,Q1,4,2023,0.016939144554747758
2023-05-01,2,0,4370,54545,2024,Q1,5,2023,0.08011733431111925
2023-05-01,4,0,282,35939,2024,Q1,5,2023,0.007846629010267397
2023-05-01,5,0,1536,125465,2024,Q1,5,2023,0.012242458056031563
2023-05-01,6,0,209,2356,2024,Q1,5,2023,0.08870967741935484
2023-05-01,7,0,2514,29232,2024,Q1,5,2023,0.0860016420361248
2023-05-01,8,0,4,829,2024,Q1,5,2023,0.0048250904704463205
2023-05-01,9,0,4977,32282,2024,Q1,5,2023,0.1541726039278855
2023-05-01,10,0,863,3933,2024,Q1,5,2023,0.21942537503178236
2023-05-01,11,0,9609,87169,2024,Q1,5,2023,0.11023414287189252
2023-05-01,12,0,1053,34399,2024,Q1,5,2023,0.030611354981249454
2023-05-01,13,0,118,5278,2024,Q1,5,2023,0.02235695339143615
2023-05-01,14,0,258,9084,2024,Q1,5,2023,0.028401585204755615
2023-05-01,15,0,839,41796,2024,Q1,5,2023,0.020073691262321752
2023-05-01,16,0,17292,97074,2024,Q1,5,2023,0.17813214660980284
2023-05-01,17,0,7386,41347,2024,Q1,5,2023,0.17863448375940214
2023-05-01,18,0,14,161,2024,Q1,5,2023,0.08695652173913043
2023-05-01,19,0,3940,97067,2024,Q1,5,2023,0.04059051995013754
2023-05-01,20,0,20585,126680,2024,Q1,5,2023,0.16249605304704767
2023-05-01,21,0,10,572,2024,Q1,5,2023,0.017482517482517484
2023-05-01,22,0,7,2006,2024,Q1,5,2023,0.003489531405782652
2023-05-01,23,0,14,1626,2024,Q1,5,2023,0.008610086100861008
2023-05-01,25,0,3727,44563,2024,Q1,5,2023,0.0836344052240648
2023-05-01,26,0,382,3736,2024,Q1,5,2023,0.10224839400428265
2023-05-01,27,0,1181,32433,2024,Q1,5,2023,0.03641352942990164
2023-05-01,28,0,6897,79573,2024,Q1,5,2023,0.08667512849836
2023-05-01,30,0,10330,109325,2024,Q1,5,2023,0.09448890921564143
2023-05-01,31,0,65,3305,2024,Q1,5,2023,0.019667170953101363
2023-05-01,32,0,4704,300079,2024,Q1,5,2023,0.015675872020367968
2023-05-01,33,0,682,14779,2024,Q1,5,2023,0.046146559307124975
2023-05-01,34,0,1508,77494,2024,Q1,5,2023,0.019459571063566213
2023-06-01,2,0,1004,45618,2024,Q1,6,2023,0.022008856153272832
2023-06-01,4,0,177,31855,2024,Q1,6,2023,0.0055564275623920896
2023-06-01,5,0,520,90944,2024,Q1,6,2023,0.00571780436312456
2023-06-01,6,0,135,2638,2024,Q1,6,2023,0.0511751326762699
2023-06-01,7,0,1245,30378,2024,Q1,6,2023,0.040983606557377046
2023-06-01,8,0,5,765,2024,Q1,6,2023,0.006535947712418301
2023-06-01,9,0,1787,28279,2024,Q1,6,2023,0.06319176774284804
2023-06-01,10,0,531,3485,2024,Q1,6,2023,0.15236728837876615
2023-06-01,11,0,4019,80898,2024,Q1,6,2023,0.04967984375386289
2023-06-01,12,0,408,33317,2024,Q1,6,2023,0.01224600054026473
2023-06-01,13,0,59,5397,2024,Q1,6,2023,0.010931999258847507
2023-06-01,14,0,166,7915,2024,Q1,6,2023,0.020972836386607706
2023-06-01,15,0,390,36415,2024,Q1,6,2023,0.010709872305368667
2023-06-01,16,0,7730,101825,2024,Q1,6,2023,0.0759145592929045
2023-06-01,17,0,4020,38025,2024,Q1,6,2023,0.10571992110453649
2023-06-01,18,0,2,208,2024,Q1,6,2023,0.009615384615384616
2023-06-01,19,0,1671,78536,2024,Q1,6,2023,0.021276866659875725
2023-06-01,20,0,8451,119809,2024,Q1,6,2023,0.07053727182432037
2023-06-01,21,0,4,270,2024,Q1,6,2023,0.014814814814814815
2023-06-01,23,0,4,1795,2024,Q1,6,2023,0.0022284122562674096
2023-06-01,25,0,2131,43202,2024,Q1,6,2023,0.049326420073144764
2023-06-01,26,0,140,3591,2024,Q1,6,2023,0.03898635477582846
2023-06-01,27,0,534,30214,2024,Q1,6,2023,0.017673925994572053
2023-06-01,28,0,3261,69235,2024,Q1,6,2023,0.04710045497219614
2023-06-01,30,0,4720,121451,2024,Q1,6,2023,0.038863409934870856
2023-06-01,31,0,8,2709,2024,Q1,6,2023,0.0029531192321889995
2023-06-01,32,0,1932,219233,2024,Q1,6,2023,0.00881254190746831
2023-06-01,33,0,324,13374,2024,Q1,6,2023,0.024226110363391656
2023-06-01,34,0,462,64854,2024,Q1,6,2023,0.007123693218614118
2023-07-01,2,0,1361,50877,2024,Q2,7,2023,0.02675079112369047
2023-07-01,4,0,168,32074,2024,Q2,7,2023,0.005237887385421213
2023-07-01,5,0,614,69583,2024,Q2,7,2023,0.00882399436644008
2023-07-01,6,0,134,1813,2024,Q2,7,2023,0.07391064533921676
2023-07-01,7,0,1584,28753,2024,Q2,7,2023,0.05508990366222655
2023-07-01,8,0,5,856,2024,Q2,7,2023,0.005841121495327103
2023-07-01,9,0,2068,31269,2024,Q2,7,2023,0.06613578944002046
2023-07-01,10,0,517,2877,2024,Q2,7,2023,0.1797010775112965
2023-07-01,11,0,5300,98394,2024,Q2,7,2023,0.0538650730735614
2023-07-01,12,0,152,15523,2024,Q2,7,2023,0.009791921664626682
2023-07-01,13,0,40,5450,2024,Q2,7,2023,0.007339449541284404
2023-07-01,14,0,116,8604,2024,Q2,7,2023,0.013482101348210134
2023-07-01,15,0,447,32370,2024,Q2,7,2023,0.01380908248378128
2023-07-01,16,0,9632,95036,2024,Q2,7,2023,0.10135106696409782
2023-07-01,17,0,3937,34948,2024,Q2,7,2023,0.11265308458280875
2023-07-01,19,0,1971,69937,2024,Q2,7,2023,0.028182507113545047
2023-07-01,20,0,9822,126943,2024,Q2,7,2023,0.07737330928054324
2023-07-01,21,0,6,1145,2024,Q2,7,2023,0.005240174672489083
2023-07-01,22,0,20,2030,2024,Q2,7,2023,0.009852216748768473
2023-07-01,23,0,6,1721,2024,Q2,7,2023,0.003486345148169669
2023-07-01,25,0,2805,38394,2024,Q2,7,2023,0.07305829035786841
2023-07-01,26,0,189,3909,2024,Q2,7,2023,0.04834996162701458
2023-07-01,27,0,445,33588,2024,Q2,7,2023,0.013248779325949743
2023-07-01,28,0,3763,76511,2024,Q2,7,2023,0.04918247049443871
2023-07-01,30,0,5839,119322,2024,Q2,7,2023,0.048934815038299724
2023-07-01,31,0,6,2942,2024,Q2,7,2023,0.0020394289598912306
2023-07-01,32,0,2326,158970,2024,Q2,7,2023,0.014631691514122162
2023-07-01,33,0,408,13216,2024,Q2,7,2023,0.030871670702179176
2023-07-01,34,0,509,67367,2024,Q2,7,2023,0.007555628126530794
2023-08-01,2,0,1568,56399,2024,Q2,8,2023,0.02780191138140747
2023-08-01,4,0,147,31641,2024,Q2,8,2023,0.004645870863752726
2023-08-01,5,0,713,58346,2024,Q2,8,2023,0.012220203612929763
2023-08-01,6,0,125,1789,2024,Q2,8,2023,0.06987143655673561
2023-08-01,7,0,2088,28699,2024,Q2,8,2023,0.07275514826300568
2023-08-01,8,0,6,606,2024,Q2,8,2023,0.009900990099009901
2023-08-01,9,0,2116,33120,2024,Q2,8,2023,0.06388888888888888
2023-08-01,10,0,689,4098,2024,Q2,8,2023,0.16813079551000487
2023-08-01,11,0,5755,87134,2024,Q2,8,2023,0.06604769665113504
2023-08-01,12,0,399,38102,2024,Q2,8,2023,0.010471891239305023
2023-08-01,13,0,64,5345,2024,Q2,8,2023,0.01197380729653882
2023-08-01,14,0,98,8650,2024,Q2,8,2023,0.011329479768786127
2023-08-01,15,0,455,27909,2024,Q2,8,2023,0.016302984700275896
2023-08-01,16,0,9720,101545,2024,Q2,8,2023,0.09572110886798955
2023-08-01,17,0,4798,49548,2024,Q2,8,2023,0.09683539194316622
2023-08-01,19,0,3907,73963,2024,Q2,8,2023,0.05282370915187323
2023-08-01,20,0,12043,133378,2024,Q2,8,2023,0.09029225209554799
2023-08-01,21,0,8,846,2024,Q2,8,2023,0.009456264775413711
2023-08-01,22,0,15,2060,2024,Q2,8,2023,0.007281553398058253
2023-08-01,23,0,4,1908,2024,Q2,8,2023,0.0020964360587002098
2023-08-01,25,0,2737,36033,2024,Q2,8,2023,0.0759581494740932
2023-08-01,26,0,197,4141,2024,Q2,8,2023,0.04757304998792562
2023-08-01,27,0,642,34784,2024,Q2,8,2023,0.01845676172953082
2023-08-01,28,0,4313,76171,2024,Q2,8,2023,0.056622599151908204
2023-08-01,30,0,6246,128997,2024,Q2,8,2023,0.04841973069141143
2023-08-01,31,0,33,3154,2024,Q2,8,2023,0.01046290424857324
2023-08-01,32,0,2710,146984,2024,Q2,8,2023,0.018437380939421977
2023-08-01,33,0,364,12790,2024,Q2,8,2023,0.02845973416731822
2023-08-01,34,0,511,64154,2024,Q2,8,2023,0.00796520871652586
2023-09-01,2,0,1388,53014,2024,Q2,9,2023,0.026181763307805486
2023-09-01,4,0,257,32936,2024,Q2,9,2023,0.007803011901870294
2023-09-01,5,0,900,65102,2024,Q2,9,2023,0.013824460078031398
2023-09-01,6,0,134,1868,2024,Q2,9,2023,0.07173447537473233
2023-09-01,7,0,2178,30725,2024,Q2,9,2023,0.07088689991863303
2023-09-01,8,0,12,732,2024,Q2,9,2023,0.01639344262295082
2023-09-01,9,0,2002,31468,2024,Q2,9,2023,0.06362018558535655
2023-09-01,10,0,560,5539,2024,Q2,9,2023,0.10110128181982307
2023-09-01,11,0,7209,129851,2024,Q2,9,2023,0.055517477724468814
2023-09-01,12,0,321,44459,2024,Q2,9,2023,0.007220135405654648
2023-09-01,13,0,68,5403,2024,Q2,9,2023,0.012585600592263557
2023-09-01,14,0,113,8372,2024,Q2,9,2023,0.013497372193024366
2023-09-01,15,0,524,31209,2024,Q2,9,2023,0.01679002851741485
2023-09-01,16,0,10590,106981,2024,Q2,9,2023,0.09898954019872688
2023-09-01,17,0,4461,48967,2024,Q2,9,2023,0.09110217084975596
2023-09-01,19,0,3283,74064,2024,Q2,9,2023,0.04432652840786347
2023-09-01,20,0,12444,134556,2024,Q2,9,2023,0.09248194060465531
2023-09-01,22,0,11,1991,2024,Q2,9,2023,0.0055248618784530384
2023-09-01,23,0,6,1561,2024,Q2,9,2023,0.003843689942344651
2023-09-01,25,0,3049,45630,2024,Q2,9,2023,0.0668200745123822
2023-09-01,26,0,136,3350,2024,Q2,9,2023,0.04059701492537313
2023-09-01,27,0,676,35832,2024,Q2,9,2023,0.018865818263005135
2023-09-01,28,0,4336,81056,2024,Q2,9,2023,0.05349388077378602
2023-09-01,30,0,5178,116071,2024,Q2,9,2023,0.04461062625462002
2023-09-01,31,0,17,3157,2024,Q2,9,2023,0.005384859043395629
2023-09-01,32,0,3141,143067,2024,Q2,9,2023,0.021954748474490974
2023-09-01,33,0,262,12642,2024,Q2,9,2023,0.02072456889732637
2023-09-01,34,0,489,58361,2024,Q2,9,2023,0.008378883158273504
2023-10-01,2,0,1757,66154,2024,Q3,10,2023,0.026559240559905675
2023-10-01,4,0,245,51372,2024,Q3,10,2023,0.004769134937319941
2023-10-01,5,0,820,65088,2024,Q3,10,2023,0.012598328416912488
2023-10-01,6,0,157,1964,2024,Q3,10,2023,0.079938900203666
2023-10-01,7,0,2195,38600,2024,Q3,10,2023,0.056865284974093266
2023-10-01,8,0,4,1109,2024,Q3,10,2023,0.0036068530207394047
2023-10-01,9,0,2611,35861,2024,Q3,10,2023,0.07280890103455007
2023-10-01,10,0,567,5377,2024,Q3,10,2023,0.10544913520550493
2023-10-01,11,0,8417,149414,2024,Q3,10,2023,0.05633340918521691
2023-10-01,12,0,591,37096,2024,Q3,10,2023,0.015931636834160018
2023-10-01,13,0,53,4480,2024,Q3,10,2023,0.011830357142857142
2023-10-01,14,0,137,6736,2024,Q3,10,2023,0.020338479809976245
2023-10-01,15,0,502,33632,2024,Q3,10,2023,0.014926260704091341
2023-10-01,16,0,11137,108712,2024,Q3,10,2023,0.10244499227316212
2023-10-01,17,0,5051,36841,2024,Q3,10,2023,0.1371026845091067
2023-10-01,19,0,3262,99036,2024,Q3,10,2023,0.0329375176703421
2023-10-01,20,0,15716,167065,2024,Q3,10,2023,0.09407116990392961
2023-10-01,21,0,6,1035,2024,Q3,10,2023,0.005797101449275362
2023-10-01,23,0,36,1958,2024,Q3,10,2023,0.018386108273748723
2023-10-01,25,0,3972,71596,2024,Q3,10,2023,0.05547795966255098
2023-10-01,26,0,197,3765,2024,Q3,10,2023,0.052324037184594954
2023-10-01,27,0,760,34028,2024,Q3,10,2023,0.02233454801927824
2023-10-01,28,0,4906,103647,2024,Q3,10,2023,0.0473337385549027
2023-10-01,30,0,6507,131658,2024,Q3,10,2023,0.049423506357380485
2023-10-01,31,0,6,4285,2024,Q3,10,2023,0.0014002333722287048
2023-10-01,32,0,3775,162993,2024,Q3,10,2023,0.02316050382531765
2023-10-01,33,0,383,13890,2024,Q3,10,2023,0.027573794096472284
2023-10-01,34,0,851,65489,2024,Q3,10,2023,0.01299454870283559
2023-11-01,1,0,3,598,2024,Q3,11,2023,0.005016722408026756
2023-11-01,2,0,1997,79246,2024,Q3,11,2023,0.025200010095146757
2023-11-01,4,0,244,41326,2024,Q3,11,2023,0.005904273338818177
2023-11-01,5,0,1765,149828,2024,Q3,11,2023,0.011780174600208238
2023-11-01,6,0,241,2430,2024,Q3,11,2023,0.09917695473251029
2023-11-01,7,0,3880,76276,2024,Q3,11,2023,0.05086790078137291
2023-11-01,8,0,15,1185,2024,Q3,11,2023,0.012658227848101266
2023-11-01,9,0,3976,56736,2024,Q3,11,2023,0.07007896221094191
2023-11-01,10,0,977,6217,2024,Q3,11,2023,0.15714975068360945
2023-11-01,11,0,5424,152556,2024,Q3,11,2023,0.0355541571619602
2023-11-01,12,0,565,42364,2024,Q3,11,2023,0.013336795392314228
2023-11-01,13,0,53,6131,2024,Q3,11,2023,0.008644593051704452
2023-11-01,14,0,172,8743,2024,Q3,11,2023,0.019672881162072515
2023-11-01,15,0,825,63696,2024,Q3,11,2023,0.012952147701582517
2023-11-01,16,0,14300,136535,2024,Q3,11,2023,0.10473504962097631
2023-11-01,17,0,5352,36822,2024,Q3,11,2023,0.14534788984846017
